episode,reward,avg100_reward,deposited,mean_entropy,elapsed_sec,opponent,current_lr,stay,north,east,south,west,random,home,prospect
2405,2317.50,3246.22,4,1.612,331.5,self-play,2.66e-04,0.210,0.111,0.240,0.148,0.000,0.221,0.000,0.070
2406,2252.00,3250.49,0,1.607,332.6,self-play,2.66e-04,0.223,0.176,0.227,0.116,0.000,0.237,0.000,0.021
2407,3396.00,3267.22,251,1.593,333.6,self-play,2.66e-04,0.227,0.229,0.187,0.139,0.000,0.197,0.000,0.021
2408,2155.50,3273.10,25,1.615,334.5,self-play,2.66e-04,0.214,0.233,0.144,0.246,0.000,0.109,0.000,0.054
2409,4116.00,3286.12,25,1.656,335.7,self-play,2.66e-04,0.241,0.310,0.149,0.106,0.000,0.100,0.000,0.094
2410,2069.50,3270.73,173,1.651,336.5,self-play,2.66e-04,0.190,0.287,0.178,0.151,0.000,0.093,0.000,0.101
2411,2929.00,3273.47,32,1.683,337.6,self-play,2.66e-04,0.052,0.162,0.223,0.259,0.000,0.128,0.000,0.176
2412,1824.00,3230.53,4,1.760,338.5,self-play,2.66e-04,0.104,0.224,0.245,0.190,0.000,0.126,0.000,0.110
2413,2543.00,3233.97,37,1.723,339.2,self-play,2.66e-04,0.166,0.178,0.185,0.247,0.000,0.127,0.000,0.097
2414,3975.50,3244.24,59,1.716,340.1,self-play,2.66e-04,0.181,0.194,0.210,0.110,0.000,0.132,0.000,0.174
2415,3828.00,3248.63,50,1.713,341.0,self-play,2.66e-04,0.194,0.191,0.221,0.075,0.000,0.140,0.000,0.179
2416,3677.50,3261.91,53,1.711,341.5,self-play,2.66e-04,0.160,0.177,0.249,0.088,0.000,0.166,0.000,0.160
2417,2517.50,3275.77,15,1.709,342.0,self-play,2.66e-04,0.196,0.166,0.241,0.080,0.000,0.181,0.000,0.136
2418,5580.00,3313.26,1150,1.724,342.6,self-play,2.66e-04,0.214,0.121,0.281,0.098,0.000,0.143,0.000,0.143
2419,5840.50,3337.01,615,1.704,344.4,self-play,2.66e-04,0.203,0.210,0.186,0.038,0.000,0.138,0.000,0.226
2420,5278.00,3342.61,19,1.673,345.9,self-play,2.66e-04,0.226,0.159,0.208,0.058,0.000,0.145,0.000,0.203
2421,4016.50,3361.80,38,1.413,346.5,self-play,2.66e-04,0.074,0.087,0.122,0.074,0.000,0.245,0.000,0.397
2422,3071.50,3365.70,9,1.515,347.7,self-play,2.66e-04,0.025,0.045,0.247,0.138,0.000,0.305,0.000,0.240
2423,2938.50,3356.84,709,1.443,348.0,self-play,2.66e-04,0.027,0.062,0.107,0.188,0.000,0.366,0.000,0.250
2424,2016.50,3348.91,72,1.631,349.1,self-play,2.66e-04,0.065,0.114,0.181,0.171,0.000,0.301,0.000,0.168
2425,3143.50,3344.72,40,1.554,349.8,self-play,2.66e-04,0.064,0.085,0.139,0.139,0.000,0.416,0.000,0.157
2426,3166.50,3345.60,338,1.602,350.1,self-play,2.66e-04,0.058,0.100,0.108,0.150,0.000,0.483,0.000,0.100
2427,1982.50,3309.45,72,1.642,350.6,self-play,2.66e-04,0.139,0.086,0.219,0.278,0.000,0.192,0.000,0.086
2428,9308.00,3380.61,1546,1.692,352.4,self-play,2.66e-04,0.305,0.124,0.173,0.095,0.000,0.093,0.000,0.210
2429,3427.50,3376.99,40,1.715,353.5,self-play,2.66e-04,0.238,0.131,0.188,0.217,0.000,0.104,0.000,0.122
2430,2901.00,3382.63,367,1.722,354.1,self-play,2.66e-04,0.165,0.185,0.255,0.200,0.000,0.090,0.000,0.105
2431,2545.50,3354.61,297,1.736,354.8,self-play,2.66e-04,0.162,0.111,0.219,0.246,0.000,0.098,0.000,0.165
2432,3507.00,3343.07,0,1.719,355.3,self-play,2.66e-04,0.281,0.117,0.251,0.175,0.000,0.053,0.000,0.123
2433,2855.50,3322.36,0,1.746,355.9,self-play,2.66e-04,0.222,0.160,0.177,0.214,0.000,0.078,0.000,0.148
2434,3362.00,3326.49,45,1.752,356.5,self-play,2.66e-04,0.235,0.124,0.184,0.175,0.000,0.097,0.000,0.184
2435,6545.50,3350.51,640,1.689,358.0,self-play,2.66e-04,0.245,0.130,0.157,0.088,0.000,0.155,0.000,0.224
2436,2770.00,3338.18,0,1.654,358.7,self-play,2.66e-04,0.231,0.192,0.171,0.096,0.000,0.110,0.000,0.199
2437,3376.00,3355.26,0,1.585,359.5,self-play,2.66e-04,0.199,0.184,0.173,0.015,0.000,0.241,0.000,0.188
2438,3146.00,3342.10,384,1.459,359.8,self-play,2.66e-04,0.094,0.111,0.350,0.000,0.000,0.316,0.000,0.128
2439,5821.00,3370.95,0,1.575,361.6,self-play,2.66e-04,0.142,0.177,0.139,0.025,0.000,0.289,0.000,0.228
2440,2914.00,3364.53,125,1.566,362.5,self-play,2.66e-04,0.100,0.188,0.169,0.016,0.000,0.342,0.000,0.185
2441,8697.50,3433.10,654,1.622,364.6,self-play,2.66e-04,0.152,0.167,0.119,0.047,0.000,0.197,0.000,0.319
2442,12217.50,3514.01,798,1.563,368.8,self-play,2.66e-04,0.152,0.105,0.170,0.031,0.000,0.181,0.000,0.360
2443,1918.50,3505.97,33,1.330,369.6,self-play,2.66e-04,0.050,0.379,0.121,0.111,0.000,0.146,0.000,0.193
2444,2672.00,3516.34,0,1.190,370.3,self-play,2.66e-04,0.008,0.462,0.000,0.235,0.000,0.030,0.000,0.265
2445,2056.00,3505.49,0,1.271,371.0,self-play,2.66e-04,0.039,0.445,0.000,0.176,0.000,0.023,0.000,0.316
2446,2514.50,3505.12,174,1.338,371.4,self-play,2.66e-04,0.035,0.383,0.000,0.200,0.000,0.035,0.000,0.348
2447,1732.50,3506.89,65,1.469,372.0,self-play,2.66e-04,0.061,0.366,0.014,0.230,0.000,0.066,0.000,0.263
2448,2907.50,3505.95,0,1.560,372.7,self-play,2.66e-04,0.099,0.190,0.026,0.249,0.000,0.084,0.000,0.352
2449,4255.00,3508.17,117,1.659,373.8,self-play,2.66e-04,0.165,0.126,0.032,0.265,0.000,0.126,0.000,0.286
2450,3157.00,3509.95,80,1.683,374.4,self-play,2.66e-04,0.227,0.160,0.026,0.144,0.000,0.186,0.000,0.258
2451,2486.00,3504.22,94,1.691,374.8,self-play,2.66e-04,0.232,0.099,0.056,0.190,0.000,0.197,0.000,0.225
2452,3545.00,3517.91,507,1.710,375.4,self-play,2.66e-04,0.245,0.194,0.023,0.167,0.000,0.176,0.000,0.194
2453,5099.50,3551.67,183,1.713,376.3,self-play,2.66e-04,0.292,0.179,0.079,0.201,0.000,0.109,0.000,0.140
2454,3194.00,3550.78,228,1.590,376.6,self-play,2.66e-04,0.315,0.144,0.108,0.189,0.000,0.099,0.000,0.144
2455,3656.50,3560.88,0,1.730,377.1,self-play,2.66e-04,0.319,0.113,0.108,0.221,0.000,0.093,0.000,0.147
2456,2183.00,3551.18,9,1.736,378.2,self-play,2.66e-04,0.254,0.194,0.142,0.142,0.000,0.124,0.000,0.142
2457,2506.00,3538.65,3,1.719,379.1,self-play,2.66e-04,0.255,0.266,0.122,0.125,0.000,0.129,0.000,0.103
2458,6177.00,3552.68,814,1.728,380.3,self-play,2.66e-04,0.253,0.196,0.073,0.161,0.000,0.142,0.000,0.175
2459,4413.00,3563.16,4,1.731,381.3,self-play,2.66e-04,0.285,0.127,0.086,0.094,0.000,0.177,0.000,0.232
2460,2605.50,3565.50,76,1.747,382.1,self-play,2.66e-04,0.175,0.160,0.091,0.202,0.000,0.137,0.000,0.236
2461,4479.00,3565.53,3,1.750,384.0,self-play,2.66e-04,0.166,0.195,0.097,0.215,0.000,0.177,0.000,0.150
2462,1921.50,3504.36,0,1.726,384.6,self-play,2.66e-04,0.183,0.175,0.131,0.123,0.000,0.210,0.000,0.179
2463,3208.00,3509.75,26,1.742,385.8,self-play,2.66e-04,0.137,0.313,0.098,0.128,0.000,0.202,0.000,0.122
2464,3870.50,3447.94,8,1.727,387.4,self-play,2.66e-04,0.142,0.265,0.107,0.166,0.000,0.184,0.000,0.136
2465,1905.00,3430.05,108,1.650,388.3,self-play,2.66e-04,0.128,0.253,0.090,0.192,0.000,0.238,0.000,0.099
2466,2137.00,3413.16,5,1.750,389.1,self-play,2.66e-04,0.136,0.252,0.113,0.089,0.000,0.278,0.000,0.132
2467,4804.00,3443.03,892,1.761,389.6,self-play,2.66e-04,0.227,0.193,0.119,0.216,0.000,0.136,0.000,0.108
2468,2287.00,3435.68,179,1.739,390.1,self-play,2.66e-04,0.120,0.187,0.253,0.200,0.000,0.087,0.000,0.153
2469,1617.50,3434.10,57,1.763,391.0,self-play,2.66e-04,0.186,0.221,0.183,0.155,0.000,0.103,0.000,0.152
2470,1800.00,3419.57,0,1.760,391.8,self-play,2.66e-04,0.224,0.221,0.116,0.146,0.000,0.170,0.000,0.122
2471,3349.00,3399.24,389,1.709,392.2,self-play,2.66e-04,0.266,0.133,0.120,0.114,0.000,0.209,0.000,0.158
2472,5210.00,3428.14,966,1.671,392.7,self-play,2.66e-04,0.294,0.092,0.178,0.098,0.000,0.135,0.000,0.202
2473,4665.00,3434.32,759,1.605,393.1,self-play,2.66e-04,0.341,0.061,0.197,0.053,0.000,0.197,0.000,0.152
2474,2402.50,3435.47,7,1.715,394.0,self-play,2.66e-04,0.300,0.119,0.141,0.076,0.000,0.153,0.000,0.211
2475,3197.50,3424.74,778,1.728,395.0,self-play,2.66e-04,0.237,0.197,0.090,0.114,0.000,0.170,0.000,0.191
2476,6753.50,3455.82,479,1.730,396.2,self-play,2.66e-04,0.279,0.152,0.095,0.127,0.000,0.125,0.000,0.222
2477,3116.50,3467.40,394,1.698,396.6,self-play,2.66e-04,0.250,0.181,0.097,0.167,0.000,0.083,0.000,0.222
2478,2987.50,3462.86,161,1.702,397.0,self-play,2.66e-04,0.290,0.121,0.089,0.185,0.000,0.153,0.000,0.161
2479,2873.00,3470.41,495,1.738,397.5,self-play,2.66e-04,0.245,0.186,0.098,0.176,0.000,0.127,0.000,0.167
2480,3212.50,3462.94,25,1.746,398.6,self-play,2.66e-04,0.198,0.173,0.109,0.148,0.000,0.214,0.000,0.158
2481,2087.50,3422.51,102,1.683,399.1,self-play,2.66e-04,0.288,0.099,0.061,0.226,0.000,0.189,0.000,0.137
2482,3882.50,3435.47,221,1.646,399.5,self-play,2.66e-04,0.286,0.071,0.079,0.179,0.000,0.157,0.000,0.229
2483,3966.50,3456.70,36,1.707,400.2,self-play,2.66e-04,0.153,0.083,0.107,0.165,0.000,0.215,0.000,0.277
2484,2802.00,3459.62,183,1.743,401.1,self-play,2.66e-04,0.197,0.090,0.133,0.173,0.000,0.211,0.000,0.197
2485,2332.50,3462.93,0,1.706,401.4,self-play,2.66e-04,0.168,0.053,0.159,0.239,0.000,0.159,0.000,0.221
2486,3459.50,3423.84,96,1.758,402.1,self-play,2.66e-04,0.192,0.169,0.086,0.173,0.000,0.161,0.000,0.220
2487,2786.00,3434.84,308,1.691,402.5,self-play,2.66e-04,0.245,0.143,0.068,0.272,0.000,0.095,0.000,0.177
2488,3052.00,3431.72,322,1.728,402.8,self-play,2.66e-04,0.258,0.164,0.141,0.211,0.000,0.141,0.000,0.086
2489,2948.50,3437.22,78,1.738,403.4,self-play,2.66e-04,0.187,0.159,0.136,0.262,0.000,0.107,0.000,0.150
2490,1949.00,3402.71,174,1.705,404.1,self-play,2.66e-04,0.139,0.274,0.068,0.177,0.000,0.160,0.000,0.181
2491,3698.00,3411.39,0,1.726,405.0,self-play,2.66e-04,0.177,0.212,0.058,0.225,0.000,0.164,0.000,0.164
2492,2756.50,3410.95,178,1.741,406.4,self-play,2.66e-04,0.186,0.225,0.069,0.209,0.000,0.154,0.000,0.156
2493,1959.00,3407.22,58,1.674,406.8,self-play,2.66e-04,0.236,0.139,0.118,0.257,0.000,0.069,0.000,0.181
2494,2948.50,3395.97,627,1.694,407.6,self-play,2.66e-04,0.136,0.305,0.125,0.219,0.000,0.108,0.000,0.108
2495,1252.00,3373.08,22,1.671,408.4,self-play,2.66e-04,0.136,0.247,0.119,0.278,0.000,0.119,0.000,0.102
2496,4421.50,3384.30,931,1.569,408.6,self-play,2.66e-04,0.268,0.206,0.062,0.247,0.000,0.113,0.000,0.103
2497,3317.00,3395.43,142,1.685,410.0,self-play,2.66e-04,0.186,0.200,0.126,0.299,0.000,0.098,0.000,0.091
2498,2311.00,3404.11,51,1.715,410.6,self-play,2.66e-04,0.204,0.190,0.088,0.264,0.000,0.134,0.000,0.120
2499,3671.50,3423.72,22,1.759,412.1,self-play,2.66e-04,0.138,0.187,0.118,0.257,0.000,0.174,0.000,0.127
2500,1653.50,3413.64,38,1.741,413.0,self-play,2.58e-04,0.141,0.216,0.062,0.265,0.000,0.183,0.000,0.134
2501,2203.50,3416.74,223,1.707,413.3,self-play,2.58e-04,0.275,0.308,0.067,0.092,0.000,0.142,0.000,0.117
2502,2997.50,3420.61,48,1.763,414.1,self-play,2.58e-04,0.200,0.176,0.108,0.197,0.000,0.105,0.000,0.214
2503,3087.00,3408.91,16,1.761,414.7,self-play,2.58e-04,0.231,0.171,0.141,0.154,0.000,0.128,0.000,0.175
2504,3809.00,3402.55,685,1.742,415.5,self-play,2.58e-04,0.228,0.162,0.158,0.139,0.000,0.151,0.000,0.162
2505,2572.50,3405.11,0,1.690,416.2,self-play,2.58e-04,0.286,0.147,0.192,0.102,0.000,0.105,0.000,0.169
2506,3559.00,3418.18,0,1.761,417.3,self-play,2.58e-04,0.219,0.164,0.167,0.129,0.000,0.155,0.000,0.167
2507,2359.00,3407.80,115,1.587,417.6,self-play,2.58e-04,0.265,0.265,0.143,0.133,0.000,0.112,0.000,0.082
2508,1852.00,3404.77,69,1.724,418.2,self-play,2.58e-04,0.200,0.200,0.180,0.102,0.000,0.204,0.000,0.114
2509,1472.50,3378.34,17,1.765,419.1,self-play,2.58e-04,0.222,0.177,0.168,0.146,0.000,0.136,0.000,0.152
2510,2022.00,3377.86,61,1.758,419.7,self-play,2.58e-04,0.249,0.218,0.148,0.118,0.000,0.127,0.000,0.140
2511,4646.50,3395.03,377,1.749,420.4,self-play,2.58e-04,0.230,0.189,0.170,0.064,0.000,0.151,0.000,0.196
2512,2287.00,3399.66,378,1.679,420.7,self-play,2.58e-04,0.210,0.130,0.050,0.170,0.000,0.140,0.000,0.300
2513,4591.00,3420.14,777,1.739,421.5,self-play,2.58e-04,0.233,0.159,0.064,0.106,0.000,0.177,0.000,0.261
2514,2574.00,3406.13,183,1.669,421.9,self-play,2.58e-04,0.281,0.170,0.052,0.148,0.000,0.119,0.000,0.230
2515,3231.50,3400.16,814,1.699,422.1,self-play,2.58e-04,0.349,0.140,0.070,0.128,0.000,0.128,0.000,0.186
2516,2653.50,3389.93,0,1.708,423.0,self-play,2.58e-04,0.204,0.150,0.090,0.117,0.000,0.240,0.000,0.201
2517,3866.00,3403.41,0,1.697,423.9,self-play,2.58e-04,0.175,0.172,0.104,0.074,0.000,0.248,0.000,0.227
2518,3813.50,3385.74,272,1.706,425.3,self-play,2.58e-04,0.241,0.160,0.095,0.119,0.000,0.274,0.000,0.110
2519,5898.50,3386.32,1290,1.671,425.7,self-play,2.58e-04,0.343,0.140,0.049,0.168,0.000,0.210,0.000,0.091
2520,1868.50,3352.23,60,1.677,426.1,self-play,2.58e-04,0.254,0.063,0.176,0.155,0.000,0.225,0.000,0.127
2521,3468.00,3346.74,347,1.640,426.6,self-play,2.58e-04,0.329,0.081,0.127,0.121,0.000,0.214,0.000,0.127
2522,3729.50,3353.32,173,1.727,427.2,self-play,2.58e-04,0.267,0.093,0.085,0.131,0.000,0.212,0.000,0.212
2523,2205.00,3345.99,12,1.752,427.9,self-play,2.58e-04,0.182,0.117,0.125,0.163,0.000,0.182,0.000,0.231
2524,2992.50,3355.75,0,1.745,428.5,self-play,2.58e-04,0.255,0.127,0.139,0.145,0.000,0.182,0.000,0.152
2525,4997.50,3374.29,488,1.700,429.2,self-play,2.58e-04,0.257,0.110,0.082,0.167,0.000,0.139,0.000,0.245
2526,2955.50,3372.18,538,1.602,429.5,self-play,2.58e-04,0.325,0.100,0.108,0.108,0.000,0.075,0.000,0.283
2527,2858.00,3380.93,196,1.524,429.9,self-play,2.58e-04,0.375,0.062,0.098,0.134,0.000,0.098,0.000,0.232
2528,4505.00,3332.91,581,1.744,431.4,self-play,2.58e-04,0.181,0.110,0.130,0.149,0.000,0.198,0.000,0.232
2529,3755.50,3336.18,27,1.744,432.4,self-play,2.58e-04,0.206,0.182,0.090,0.137,0.000,0.206,0.000,0.179
2530,4781.00,3354.99,0,1.752,433.5,self-play,2.58e-04,0.234,0.087,0.139,0.172,0.000,0.187,0.000,0.182
2531,2502.50,3354.55,67,1.716,434.1,self-play,2.58e-04,0.165,0.156,0.073,0.229,0.000,0.248,0.000,0.128
2532,1417.00,3333.66,0,1.634,434.4,self-play,2.58e-04,0.194,0.352,0.037,0.148,0.000,0.130,0.000,0.139
2533,4885.00,3353.95,819,1.732,435.2,self-play,2.58e-04,0.165,0.190,0.060,0.139,0.000,0.237,0.000,0.209
2534,3436.50,3354.70,133,1.738,435.7,self-play,2.58e-04,0.200,0.188,0.106,0.171,0.000,0.112,0.000,0.224
2535,4452.00,3333.76,529,1.715,435.9,self-play,2.58e-04,0.168,0.248,0.089,0.178,0.000,0.079,0.000,0.238
2536,3437.00,3340.43,73,1.772,437.0,self-play,2.58e-04,0.120,0.178,0.166,0.149,0.000,0.196,0.000,0.191
2537,3614.50,3342.82,10,1.722,438.5,self-play,2.58e-04,0.139,0.082,0.237,0.131,0.000,0.199,0.000,0.213
2538,4314.00,3354.49,0,1.747,439.5,self-play,2.58e-04,0.134,0.085,0.157,0.144,0.000,0.247,0.000,0.234
2539,7646.00,3372.74,0,1.756,442.2,self-play,2.58e-04,0.179,0.122,0.191,0.138,0.000,0.192,0.000,0.178
2540,3286.00,3376.47,0,1.704,442.8,self-play,2.58e-04,0.195,0.229,0.108,0.052,0.000,0.177,0.000,0.238
2541,2406.50,3313.55,0,1.667,443.3,self-play,2.58e-04,0.180,0.343,0.047,0.198,0.000,0.076,0.000,0.157
2542,3235.00,3223.73,144,1.761,444.2,self-play,2.58e-04,0.185,0.221,0.115,0.255,0.000,0.067,0.000,0.157
2543,3526.00,3239.80,25,1.776,444.8,self-play,2.58e-04,0.149,0.145,0.111,0.221,0.000,0.157,0.000,0.217
2544,3473.50,3247.82,5,1.754,445.5,self-play,2.58e-04,0.203,0.138,0.150,0.179,0.000,0.171,0.000,0.159
2545,1690.00,3244.16,0,1.728,445.9,self-play,2.58e-04,0.158,0.061,0.230,0.194,0.000,0.206,0.000,0.152
2546,2499.50,3244.01,52,1.760,446.5,self-play,2.58e-04,0.225,0.172,0.115,0.203,0.000,0.145,0.000,0.141
2547,4403.00,3270.72,423,1.683,446.9,self-play,2.58e-04,0.288,0.174,0.076,0.129,0.000,0.174,0.000,0.159
2548,3144.00,3273.08,340,1.737,447.5,self-play,2.58e-04,0.201,0.146,0.105,0.096,0.000,0.237,0.000,0.215
2549,2385.50,3254.39,99,1.764,448.3,self-play,2.58e-04,0.130,0.169,0.151,0.127,0.000,0.222,0.000,0.201
2550,2284.00,3245.66,14,1.757,449.2,self-play,2.58e-04,0.150,0.218,0.144,0.114,0.000,0.188,0.000,0.185
2551,4942.00,3270.22,0,1.739,451.5,self-play,2.58e-04,0.157,0.179,0.191,0.077,0.000,0.207,0.000,0.189
2552,2521.50,3259.98,22,1.705,452.4,self-play,2.58e-04,0.146,0.169,0.114,0.102,0.000,0.195,0.000,0.274
2553,4452.50,3253.51,0,1.747,455.0,self-play,2.58e-04,0.137,0.140,0.177,0.103,0.000,0.286,0.000,0.157
2554,2324.50,3244.82,63,1.639,455.4,self-play,2.58e-04,0.180,0.117,0.070,0.117,0.000,0.359,0.000,0.156
2555,3442.00,3242.67,455,1.610,455.8,self-play,2.58e-04,0.226,0.044,0.058,0.161,0.000,0.328,0.000,0.182
2556,3442.00,3255.26,571,1.711,456.9,self-play,2.58e-04,0.213,0.082,0.077,0.152,0.000,0.319,0.000,0.157
2557,2539.00,3255.59,0,1.632,457.4,self-play,2.58e-04,0.196,0.089,0.119,0.196,0.000,0.280,0.000,0.119
2558,2445.50,3218.28,304,1.547,457.8,self-play,2.58e-04,0.257,0.037,0.081,0.265,0.000,0.279,0.000,0.081
2559,2291.00,3197.05,145,1.508,458.7,self-play,2.58e-04,0.243,0.045,0.093,0.129,0.000,0.417,0.000,0.072
2560,6812.50,3239.12,1309,1.549,459.8,self-play,2.58e-04,0.214,0.041,0.089,0.142,0.000,0.402,0.000,0.111
2561,4669.00,3241.03,0,1.652,462.0,self-play,2.58e-04,0.236,0.059,0.092,0.191,0.000,0.310,0.000,0.112
2562,2377.50,3245.59,0,1.523,462.5,self-play,2.58e-04,0.210,0.044,0.083,0.354,0.000,0.271,0.000,0.039
2563,1670.50,3230.21,53,1.536,463.0,self-play,2.58e-04,0.120,0.087,0.167,0.327,0.000,0.267,0.000,0.033
2564,3593.50,3227.44,42,1.666,463.8,self-play,2.58e-04,0.159,0.159,0.083,0.305,0.000,0.235,0.000,0.060
2565,2820.00,3236.59,49,1.719,464.5,self-play,2.58e-04,0.223,0.129,0.086,0.316,0.000,0.152,0.000,0.094
2566,5162.00,3266.84,81,1.768,466.7,self-play,2.58e-04,0.170,0.159,0.135,0.239,0.000,0.142,0.000,0.156
2567,2711.00,3245.91,130,1.753,467.0,self-play,2.58e-04,0.092,0.160,0.067,0.193,0.000,0.210,0.000,0.277
2568,3202.00,3255.06,0,1.736,468.2,self-play,2.58e-04,0.137,0.217,0.101,0.201,0.000,0.169,0.000,0.174
2569,2630.00,3265.18,516,1.728,468.5,self-play,2.58e-04,0.086,0.227,0.086,0.156,0.000,0.203,0.000,0.242
2570,1803.00,3265.22,106,1.752,469.3,self-play,2.58e-04,0.130,0.190,0.088,0.218,0.000,0.141,0.000,0.232
2571,2278.50,3254.51,112,1.754,470.1,self-play,2.58e-04,0.163,0.192,0.122,0.115,0.000,0.189,0.000,0.218
2572,2895.00,3231.36,81,1.655,470.5,self-play,2.58e-04,0.090,0.226,0.128,0.158,0.000,0.150,0.000,0.248
2573,2302.00,3207.73,252,1.707,471.0,self-play,2.58e-04,0.076,0.369,0.115,0.127,0.000,0.134,0.000,0.178
2574,2288.00,3206.59,236,1.712,471.4,self-play,2.58e-04,0.109,0.283,0.159,0.080,0.000,0.174,0.000,0.196
2575,2819.00,3202.80,431,1.705,471.6,self-play,2.58e-04,0.264,0.207,0.115,0.057,0.000,0.161,0.000,0.195
2576,3802.50,3173.29,822,1.750,472.4,self-play,2.58e-04,0.151,0.126,0.140,0.090,0.000,0.241,0.000,0.252
2577,2862.50,3170.75,287,1.753,473.0,self-play,2.58e-04,0.200,0.123,0.168,0.150,0.000,0.214,0.000,0.145
2578,3649.50,3177.37,32,1.742,473.8,self-play,2.58e-04,0.206,0.114,0.130,0.228,0.000,0.168,0.000,0.155
2579,2435.50,3172.99,2,1.724,474.6,self-play,2.58e-04,0.201,0.099,0.150,0.143,0.000,0.190,0.000,0.218
2580,2603.00,3166.90,0,1.737,476.2,self-play,2.58e-04,0.176,0.139,0.189,0.096,0.000,0.155,0.000,0.245
2581,4912.50,3195.15,576,1.711,477.1,self-play,2.58e-04,0.196,0.115,0.150,0.097,0.000,0.243,0.000,0.199
2582,2872.00,3185.05,5,1.736,478.3,self-play,2.58e-04,0.213,0.133,0.083,0.145,0.000,0.284,0.000,0.142
2583,3003.50,3175.41,78,1.581,478.9,self-play,2.58e-04,0.304,0.170,0.087,0.103,0.000,0.209,0.000,0.126
2584,2092.50,3168.32,234,1.257,479.1,self-play,2.58e-04,0.474,0.077,0.103,0.026,0.000,0.179,0.000,0.141
2585,4718.50,3192.18,613,1.525,480.3,self-play,2.58e-04,0.297,0.093,0.137,0.004,0.000,0.259,0.000,0.208
2586,3663.00,3194.22,359,1.306,480.8,self-play,2.58e-04,0.490,0.074,0.128,0.007,0.000,0.121,0.000,0.181
2587,3290.50,3199.26,0,1.487,481.4,self-play,2.58e-04,0.282,0.128,0.251,0.004,0.000,0.123,0.000,0.211
2588,3515.50,3203.89,0,1.526,481.9,self-play,2.58e-04,0.298,0.129,0.230,0.017,0.000,0.118,0.000,0.208
2589,3635.50,3210.76,1065,1.371,482.1,self-play,2.58e-04,0.552,0.155,0.103,0.000,0.000,0.017,0.000,0.172
2590,2721.00,3218.49,152,1.400,482.5,self-play,2.58e-04,0.310,0.132,0.240,0.000,0.000,0.109,0.000,0.209
2591,2793.50,3209.44,173,1.320,483.3,self-play,2.58e-04,0.132,0.053,0.605,0.003,0.000,0.095,0.000,0.112
2592,2243.50,3204.31,23,1.379,484.2,self-play,2.58e-04,0.119,0.102,0.518,0.003,0.000,0.156,0.000,0.102
2593,2039.50,3205.11,0,1.508,484.9,self-play,2.58e-04,0.152,0.218,0.276,0.008,0.000,0.183,0.000,0.163
2594,2962.50,3205.26,33,1.609,485.8,self-play,2.58e-04,0.164,0.208,0.314,0.009,0.000,0.111,0.000,0.194
2595,2785.50,3220.59,85,1.567,486.4,self-play,2.58e-04,0.135,0.202,0.206,0.009,0.000,0.139,0.000,0.309
2596,3160.00,3207.97,36,1.612,487.2,self-play,2.58e-04,0.129,0.221,0.180,0.007,0.000,0.211,0.000,0.252
2597,4071.50,3215.52,4,1.638,488.5,self-play,2.58e-04,0.162,0.178,0.135,0.010,0.000,0.259,0.000,0.255
2598,3735.00,3229.76,72,1.643,490.2,self-play,2.58e-04,0.157,0.168,0.151,0.042,0.000,0.261,0.000,0.221
2599,6491.00,3257.95,108,1.532,491.8,self-play,2.58e-04,0.208,0.228,0.093,0.054,0.000,0.303,0.000,0.113
2600,3174.50,3273.16,53,1.531,493.0,self-play,2.50e-04,0.194,0.244,0.000,0.064,0.000,0.304,0.000,0.194
2601,3537.00,3286.50,876,1.551,493.3,self-play,2.50e-04,0.231,0.279,0.000,0.115,0.000,0.192,0.000,0.183
2602,1658.00,3273.11,34,1.549,494.1,self-play,2.50e-04,0.163,0.214,0.000,0.136,0.000,0.252,0.000,0.235
2603,3732.50,3279.56,89,1.533,494.8,self-play,2.50e-04,0.236,0.136,0.000,0.116,0.000,0.285,0.000,0.227
2604,5368.00,3295.15,1396,1.535,495.0,self-play,2.50e-04,0.370,0.141,0.000,0.185,0.000,0.109,0.000,0.196
2605,3204.50,3301.47,191,1.481,495.8,self-play,2.50e-04,0.221,0.137,0.000,0.163,0.000,0.240,0.000,0.240
2606,5341.50,3319.30,1210,1.457,496.0,self-play,2.50e-04,0.398,0.065,0.000,0.086,0.000,0.258,0.000,0.194
2607,2828.50,3323.99,0,1.552,497.0,self-play,2.50e-04,0.147,0.177,0.003,0.102,0.000,0.377,0.000,0.194
2608,3249.50,3337.97,557,1.498,497.3,self-play,2.50e-04,0.238,0.190,0.000,0.190,0.000,0.254,0.000,0.127
2609,2399.00,3347.23,0,1.468,498.2,self-play,2.50e-04,0.275,0.185,0.000,0.103,0.000,0.325,0.000,0.113
2610,2174.50,3348.76,411,1.296,498.4,self-play,2.50e-04,0.429,0.270,0.000,0.222,0.000,0.032,0.000,0.048
2611,3499.50,3337.28,461,1.541,499.5,self-play,2.50e-04,0.216,0.192,0.007,0.118,0.000,0.261,0.000,0.206
2612,4551.00,3359.93,671,1.543,500.4,self-play,2.50e-04,0.231,0.175,0.003,0.152,0.000,0.248,0.000,0.192
2613,4533.00,3359.34,19,1.594,502.4,self-play,2.50e-04,0.204,0.198,0.015,0.119,0.000,0.272,0.000,0.192
2614,4333.00,3376.93,179,1.555,503.4,self-play,2.50e-04,0.186,0.143,0.000,0.162,0.000,0.259,0.000,0.251
2615,2299.00,3367.61,395,1.512,503.8,self-play,2.50e-04,0.109,0.281,0.000,0.297,0.000,0.094,0.000,0.219
