episode,reward,avg100_reward,deposited,mean_entropy,elapsed_sec,stay,north,east,south,west,random,home
7470,576.00,705.02,550,1.918,2623.4,0.165,0.203,0.105,0.117,0.165,0.143,0.102
7471,819.00,702.69,727,1.874,2623.7,0.206,0.181,0.148,0.116,0.065,0.103,0.181
7472,393.00,702.62,413,1.912,2624.3,0.232,0.151,0.132,0.102,0.129,0.127,0.127
7473,821.00,703.42,803,1.851,2624.7,0.163,0.171,0.113,0.221,0.104,0.071,0.158
7474,287.00,693.21,310,0.871,2624.7,0.000,0.023,0.023,0.605,0.000,0.000,0.349
7475,632.00,695.97,696,1.690,2625.0,0.079,0.113,0.179,0.338,0.020,0.073,0.199
7476,515.00,689.12,356,1.885,2625.4,0.158,0.109,0.171,0.261,0.102,0.093,0.106
7477,445.00,685.67,405,1.798,2625.7,0.190,0.123,0.067,0.344,0.037,0.074,0.166
7478,345.00,683.37,266,1.587,2625.8,0.071,0.047,0.071,0.494,0.012,0.059,0.247
7479,197.00,682.69,219,1.497,2626.0,0.066,0.044,0.055,0.396,0.011,0.077,0.352
7480,830.00,684.20,617,1.796,2626.2,0.133,0.112,0.119,0.245,0.091,0.133,0.168
7481,458.00,683.85,495,1.779,2626.4,0.156,0.039,0.156,0.273,0.052,0.104,0.221
7482,242.00,684.43,164,1.133,2626.5,0.044,0.067,0.000,0.333,0.000,0.022,0.533
7483,579.00,686.57,491,1.817,2626.7,0.169,0.077,0.138,0.215,0.062,0.138,0.200
7484,1086.00,689.37,694,1.687,2626.9,0.192,0.082,0.041,0.260,0.055,0.096,0.274
7485,525.00,682.71,478,1.888,2627.2,0.179,0.101,0.110,0.271,0.087,0.119,0.133
7486,331.00,680.74,402,1.870,2627.5,0.253,0.129,0.152,0.106,0.069,0.115,0.175
7487,454.00,679.24,534,1.873,2627.8,0.280,0.137,0.107,0.137,0.113,0.107,0.119
7488,411.00,678.46,379,1.898,2628.2,0.224,0.122,0.142,0.122,0.105,0.122,0.163
7489,489.00,672.17,484,1.904,2628.7,0.224,0.136,0.116,0.111,0.083,0.166,0.163
7490,629.00,673.70,536,1.910,2629.4,0.155,0.155,0.111,0.162,0.107,0.157,0.153
7491,145.00,670.52,205,1.837,2629.7,0.210,0.128,0.210,0.142,0.027,0.201,0.082
7492,282.00,664.72,264,1.914,2630.1,0.142,0.207,0.076,0.167,0.073,0.145,0.189
7493,701.00,661.79,741,1.859,2630.3,0.145,0.136,0.182,0.145,0.055,0.218,0.118
7494,400.00,659.83,440,1.228,2630.4,0.000,0.025,0.025,0.075,0.000,0.375,0.500
7495,544.00,659.85,544,1.929,2631.3,0.156,0.147,0.111,0.134,0.129,0.166,0.158
7496,859.00,662.57,779,1.648,2631.4,0.092,0.079,0.079,0.105,0.026,0.368,0.250
7497,871.00,665.80,853,1.556,2631.6,0.155,0.031,0.041,0.072,0.031,0.515,0.155
7498,451.00,656.17,445,0.829,2631.7,0.072,0.000,0.043,0.014,0.000,0.739,0.130
7499,887.00,656.52,718,1.462,2631.9,0.159,0.058,0.123,0.065,0.058,0.457,0.080
7500,476.00,650.02,535,1.238,2632.1,0.148,0.008,0.082,0.033,0.008,0.590,0.131
7501,169.00,644.36,225,1.350,2632.3,0.165,0.024,0.031,0.039,0.008,0.591,0.142
7502,1003.00,647.95,883,1.396,2632.4,0.167,0.028,0.056,0.056,0.028,0.491,0.176
7503,495.00,650.05,492,1.841,2633.3,0.235,0.081,0.093,0.106,0.089,0.226,0.170
7504,1167.00,656.01,853,1.462,2633.4,0.196,0.029,0.078,0.078,0.010,0.382,0.225
7505,476.00,653.75,400,1.845,2633.9,0.199,0.078,0.115,0.115,0.088,0.216,0.189
7506,208.00,649.28,243,1.863,2634.4,0.257,0.055,0.179,0.092,0.069,0.153,0.194
7507,684.00,650.00,656,1.888,2635.0,0.204,0.094,0.143,0.145,0.105,0.145,0.164
7508,448.00,650.14,448,1.881,2635.6,0.253,0.106,0.065,0.139,0.098,0.168,0.171
7509,671.00,648.75,655,1.753,2635.7,0.190,0.060,0.180,0.100,0.020,0.300,0.150
7510,1143.00,651.92,1104,1.723,2635.9,0.115,0.069,0.126,0.184,0.011,0.230,0.264
7511,1671.00,661.56,966,1.809,2636.1,0.241,0.036,0.139,0.139,0.066,0.204,0.175
7512,482.00,659.58,423,1.669,2636.2,0.162,0.041,0.189,0.216,0.000,0.122,0.270
7513,580.00,659.95,660,1.821,2636.6,0.279,0.043,0.145,0.123,0.120,0.112,0.178
7514,506.00,655.02,517,1.903,2637.5,0.236,0.090,0.126,0.126,0.134,0.138,0.150
7515,903.00,657.68,832,1.909,2638.1,0.209,0.121,0.186,0.116,0.123,0.107,0.139
7516,651.00,660.81,623,1.695,2638.3,0.183,0.221,0.163,0.154,0.019,0.038,0.221
7517,229.00,654.84,187,1.845,2638.6,0.246,0.099,0.173,0.073,0.084,0.162,0.162
7518,515.00,648.68,513,1.858,2639.0,0.242,0.079,0.175,0.113,0.083,0.117,0.192
7519,610.00,645.34,559,1.847,2639.3,0.199,0.133,0.128,0.066,0.095,0.142,0.237
7520,402.00,644.14,398,1.840,2639.7,0.227,0.105,0.114,0.118,0.100,0.100,0.236
7521,580.00,635.63,562,1.906,2640.2,0.148,0.140,0.119,0.128,0.105,0.172,0.189
7522,146.00,630.42,204,1.495,2640.3,0.160,0.427,0.013,0.093,0.040,0.000,0.267
7523,1069.00,630.60,1026,1.558,2640.6,0.279,0.331,0.058,0.087,0.035,0.029,0.180
7524,421.00,626.77,461,1.915,2641.2,0.165,0.149,0.121,0.131,0.144,0.124,0.165
7525,714.00,619.95,593,1.826,2641.5,0.207,0.213,0.093,0.127,0.140,0.100,0.120
7526,934.00,623.47,905,1.846,2641.7,0.210,0.178,0.102,0.083,0.191,0.070,0.166
7527,755.00,627.39,683,1.842,2642.0,0.225,0.175,0.131,0.062,0.231,0.044,0.131
7528,648.00,629.51,635,1.818,2642.3,0.183,0.230,0.084,0.099,0.173,0.063,0.168
7529,544.00,622.69,414,1.801,2642.5,0.213,0.140,0.125,0.088,0.213,0.022,0.199
7530,958.00,628.89,955,1.753,2642.7,0.180,0.148,0.148,0.148,0.098,0.041,0.238
7531,488.00,626.81,417,1.870,2643.0,0.197,0.127,0.192,0.114,0.197,0.061,0.114
7532,214.00,627.79,294,1.914,2643.7,0.195,0.118,0.182,0.090,0.171,0.126,0.118
7533,762.00,627.19,842,1.806,2644.0,0.224,0.083,0.154,0.244,0.090,0.045,0.160
7534,143.00,626.78,223,1.895,2644.3,0.127,0.132,0.250,0.118,0.223,0.045,0.105
7535,292.00,622.97,363,1.918,2645.0,0.158,0.137,0.178,0.132,0.160,0.119,0.116
7536,744.00,623.64,772,1.929,2646.2,0.159,0.144,0.112,0.127,0.157,0.160,0.143
7537,658.00,621.15,579,1.843,2646.7,0.153,0.173,0.252,0.095,0.122,0.105,0.099
7538,84.00,621.00,101,1.634,2646.9,0.102,0.573,0.108,0.045,0.057,0.051,0.064
7539,383.00,621.20,325,1.905,2647.5,0.120,0.285,0.095,0.128,0.159,0.140,0.073
7540,684.00,622.12,545,1.780,2647.6,0.157,0.202,0.090,0.326,0.011,0.056,0.157
7541,730.00,618.23,723,1.776,2647.8,0.163,0.327,0.115,0.125,0.048,0.087,0.135
7542,318.00,607.10,152,1.861,2648.1,0.184,0.320,0.117,0.090,0.113,0.090,0.086
7543,123.00,598.04,173,1.832,2648.4,0.151,0.316,0.105,0.066,0.197,0.059,0.105
7544,393.00,596.97,389,1.915,2648.9,0.136,0.230,0.147,0.103,0.145,0.147,0.091
7545,1135.00,606.05,1082,1.924,2649.3,0.149,0.170,0.138,0.142,0.106,0.177,0.117
7546,718.00,606.60,701,1.918,2650.1,0.150,0.187,0.136,0.121,0.110,0.193,0.103
7547,421.00,605.64,170,1.898,2650.5,0.119,0.197,0.148,0.098,0.213,0.164,0.061
7548,1253.00,613.25,1029,1.721,2650.6,0.224,0.075,0.224,0.045,0.090,0.194,0.149
7549,324.00,610.05,303,1.847,2651.0,0.138,0.119,0.257,0.051,0.103,0.198,0.134
7550,257.00,612.62,163,1.340,2651.0,0.220,0.000,0.171,0.024,0.000,0.073,0.512
7551,695.00,619.57,614,1.831,2651.3,0.096,0.133,0.229,0.042,0.120,0.205,0.175
7552,170.00,617.61,250,1.849,2651.6,0.132,0.147,0.274,0.047,0.132,0.195,0.074
7553,818.00,620.95,631,1.904,2652.0,0.154,0.154,0.154,0.071,0.154,0.229,0.086
7554,1025.00,622.33,737,1.831,2652.1,0.125,0.080,0.193,0.045,0.136,0.250,0.170
7555,427.00,610.05,507,1.900,2652.7,0.135,0.141,0.186,0.054,0.150,0.240,0.096
7556,1158.00,612.25,829,1.897,2652.9,0.171,0.171,0.171,0.053,0.176,0.165,0.094
7557,495.00,610.29,394,1.758,2653.0,0.277,0.077,0.138,0.077,0.123,0.154,0.154
7558,1096.00,611.78,748,1.897,2653.3,0.207,0.128,0.149,0.096,0.122,0.213,0.085
7559,730.00,610.58,748,1.916,2655.5,0.174,0.147,0.142,0.130,0.121,0.176,0.110
7560,591.00,606.20,451,1.817,2656.1,0.175,0.164,0.159,0.061,0.178,0.181,0.081
7561,151.00,599.27,214,1.632,2656.3,0.165,0.045,0.120,0.000,0.338,0.278,0.053
7562,410.00,590.42,351,1.734,2656.6,0.163,0.089,0.216,0.016,0.226,0.221,0.068
7563,1343.00,598.68,748,1.346,2656.7,0.452,0.054,0.043,0.000,0.140,0.247,0.065
7564,833.00,595.20,809,1.840,2657.7,0.165,0.155,0.158,0.054,0.160,0.215,0.092
7565,362.00,593.51,438,1.724,2657.9,0.257,0.068,0.136,0.005,0.209,0.236,0.089
7566,1077.00,596.39,811,1.773,2658.5,0.236,0.125,0.106,0.039,0.167,0.236,0.092
7567,483.00,594.74,453,1.765,2658.9,0.305,0.125,0.075,0.036,0.170,0.177,0.111
7568,365.00,594.76,281,1.807,2659.4,0.258,0.131,0.121,0.027,0.211,0.181,0.070
7569,577.00,593.92,573,1.851,2660.0,0.216,0.131,0.115,0.039,0.182,0.198,0.120
7570,444.00,592.60,335,1.806,2660.3,0.247,0.148,0.143,0.005,0.148,0.192,0.115
7571,413.00,588.54,369,1.862,2660.9,0.221,0.128,0.119,0.065,0.172,0.172,0.123
7572,431.00,588.92,379,1.859,2661.6,0.235,0.153,0.103,0.065,0.134,0.187,0.124
7573,140.00,582.11,140,0.645,2661.7,0.022,0.000,0.000,0.000,0.000,0.089,0.889
7574,549.00,584.73,518,1.861,2662.5,0.157,0.153,0.110,0.043,0.159,0.229,0.150
7575,404.00,582.45,428,1.828,2662.8,0.100,0.208,0.121,0.025,0.175,0.204,0.167
7576,697.00,584.27,403,1.392,2663.0,0.095,0.302,0.069,0.026,0.043,0.121,0.345
7577,444.00,584.26,484,1.902,2663.8,0.177,0.191,0.120,0.058,0.142,0.189,0.122
7578,452.00,585.33,430,1.905,2664.3,0.185,0.146,0.175,0.043,0.169,0.149,0.132
7579,309.00,586.45,284,1.871,2664.6,0.202,0.188,0.106,0.048,0.135,0.154,0.168
7580,685.00,585.00,639,1.917,2665.0,0.166,0.166,0.162,0.093,0.119,0.136,0.159
7581,87.00,581.29,87,0.242,2665.1,0.000,0.029,0.000,0.000,0.000,0.059,0.912
7582,512.00,583.99,397,1.784,2665.3,0.162,0.103,0.184,0.081,0.132,0.147,0.191
7583,318.00,581.38,250,1.082,2665.5,0.043,0.143,0.071,0.043,0.029,0.100,0.571
7584,252.00,573.04,323,1.758,2665.6,0.174,0.132,0.157,0.025,0.058,0.149,0.306
7585,482.00,572.61,452,1.909,2666.0,0.155,0.133,0.185,0.089,0.133,0.144,0.162
7586,464.00,573.94,421,1.906,2666.5,0.187,0.135,0.148,0.087,0.119,0.145,0.177
7587,316.00,572.56,352,1.912,2666.9,0.184,0.188,0.199,0.076,0.119,0.094,0.141
7588,505.00,573.50,545,1.838,2667.2,0.124,0.146,0.213,0.079,0.112,0.124,0.202
7589,235.00,570.96,219,1.919,2667.9,0.181,0.151,0.163,0.125,0.097,0.137,0.147
7590,204.00,566.71,216,1.878,2668.2,0.124,0.274,0.118,0.118,0.118,0.086,0.161
7591,346.00,568.72,341,1.148,2668.3,0.100,0.220,0.040,0.020,0.040,0.000,0.580
7592,552.00,571.42,478,1.655,2668.5,0.168,0.299,0.056,0.047,0.075,0.065,0.290
7593,340.00,567.81,323,1.882,2668.7,0.127,0.162,0.197,0.087,0.133,0.092,0.202
7594,832.00,572.13,654,1.472,2668.9,0.120,0.250,0.060,0.040,0.080,0.050,0.400
7595,514.00,571.83,434,1.604,2669.1,0.107,0.259,0.134,0.036,0.170,0.054,0.241
7596,574.00,568.98,510,1.917,2670.0,0.127,0.196,0.144,0.123,0.135,0.123,0.151
7597,245.00,562.72,285,1.806,2670.3,0.214,0.179,0.119,0.042,0.077,0.107,0.262
7598,262.00,560.83,259,1.752,2670.5,0.206,0.290,0.069,0.031,0.099,0.107,0.198
7599,496.00,556.92,495,1.874,2670.8,0.329,0.171,0.081,0.041,0.117,0.104,0.158
7600,1286.00,565.02,943,1.762,2671.0,0.256,0.287,0.109,0.047,0.085,0.093,0.124
7601,414.00,567.47,353,1.892,2671.4,0.224,0.104,0.147,0.108,0.116,0.154,0.147
7602,363.00,561.07,296,1.849,2671.7,0.237,0.178,0.125,0.053,0.086,0.164,0.158
7603,1193.00,568.05,1090,1.822,2671.9,0.204,0.177,0.149,0.039,0.077,0.188,0.166
7604,355.00,559.93,435,1.480,2672.0,0.163,0.245,0.061,0.000,0.020,0.245,0.265
7605,1276.00,567.93,1017,1.892,2672.4,0.173,0.164,0.150,0.064,0.114,0.195,0.141
7606,1267.00,578.52,720,1.673,2672.5,0.200,0.330,0.060,0.030,0.020,0.200,0.160
7607,737.00,579.05,658,1.857,2672.9,0.205,0.149,0.157,0.080,0.080,0.169,0.161
7608,469.00,579.26,445,1.847,2673.2,0.163,0.138,0.138,0.056,0.092,0.209,0.204
7609,371.00,576.26,293,1.906,2673.6,0.181,0.138,0.163,0.089,0.113,0.170,0.145
7610,866.00,573.49,716,1.307,2673.7,0.489,0.021,0.021,0.000,0.106,0.021,0.340
7611,910.00,565.88,859,1.899,2674.2,0.180,0.108,0.145,0.105,0.192,0.116,0.154
7612,312.00,564.18,331,1.919,2674.8,0.128,0.116,0.185,0.081,0.180,0.154,0.156
7613,0.00,558.38,0,0.107,2674.9,0.981,0.000,0.000,0.000,0.000,0.019,0.000
7614,328.00,556.60,356,1.881,2675.4,0.226,0.081,0.168,0.084,0.131,0.158,0.152
7615,791.00,555.48,672,1.839,2675.8,0.244,0.074,0.105,0.112,0.163,0.198,0.105
7616,405.00,553.02,301,1.214,2675.9,0.529,0.047,0.071,0.012,0.129,0.106,0.106
7617,711.00,557.84,553,1.843,2676.4,0.315,0.137,0.158,0.082,0.065,0.134,0.110
7618,0.00,552.69,0,0.071,2676.4,1.000,0.000,0.000,0.000,0.000,0.000,0.000
7619,417.00,550.76,449,1.484,2676.7,0.481,0.107,0.099,0.038,0.031,0.130,0.115
7620,538.00,552.12,495,1.764,2677.0,0.330,0.115,0.100,0.110,0.120,0.115,0.110
7621,698.00,553.30,694,1.656,2677.2,0.446,0.085,0.100,0.046,0.015,0.162,0.146
7622,820.00,560.04,702,1.867,2677.6,0.258,0.124,0.102,0.087,0.127,0.138,0.164
7623,593.00,555.28,573,1.898,2678.2,0.213,0.151,0.112,0.127,0.122,0.159,0.117
7624,150.00,552.57,230,1.912,2678.6,0.190,0.118,0.087,0.099,0.156,0.129,0.221
7625,969.00,555.12,861,1.912,2679.3,0.147,0.133,0.138,0.138,0.133,0.172,0.140
7626,574.00,551.52,503,1.904,2679.8,0.184,0.113,0.100,0.125,0.134,0.178,0.166
7627,1009.00,554.06,982,1.843,2680.0,0.146,0.159,0.106,0.099,0.113,0.199,0.179
7628,519.00,552.77,517,1.933,2680.5,0.165,0.133,0.095,0.124,0.162,0.133,0.187
7629,187.00,549.20,267,1.918,2680.7,0.113,0.098,0.113,0.143,0.128,0.180,0.226
7630,632.00,545.94,610,1.887,2680.8,0.145,0.173,0.073,0.118,0.100,0.136,0.255
7631,499.00,546.05,500,1.927,2681.4,0.162,0.111,0.139,0.123,0.152,0.136,0.177
7632,529.00,549.20,398,1.660,2681.6,0.093,0.347,0.053,0.080,0.053,0.147,0.227
7633,293.00,544.51,278,1.916,2682.0,0.149,0.221,0.107,0.104,0.114,0.123,0.182
7634,322.00,546.30,292,1.917,2682.3,0.218,0.153,0.097,0.116,0.111,0.148,0.157
7635,911.00,552.49,506,1.825,2682.5,0.198,0.209,0.105,0.221,0.070,0.093,0.105
7636,811.00,553.16,525,1.643,2682.6,0.154,0.346,0.077,0.269,0.000,0.135,0.019
7637,477.00,551.35,433,1.896,2682.9,0.154,0.203,0.088,0.165,0.082,0.181,0.126
7638,640.00,556.91,562,1.905,2683.2,0.180,0.205,0.086,0.168,0.094,0.127,0.139
7639,913.00,562.21,890,1.846,2683.5,0.179,0.199,0.092,0.158,0.092,0.189,0.092
7640,412.00,559.49,356,1.886,2683.9,0.233,0.132,0.109,0.140,0.074,0.125,0.187
7641,200.00,554.19,267,1.797,2684.1,0.131,0.246,0.062,0.108,0.085,0.200,0.169
7642,525.00,556.26,517,1.928,2685.8,0.176,0.164,0.111,0.131,0.115,0.147,0.157
7643,696.00,561.99,536,1.923,2686.2,0.155,0.184,0.141,0.138,0.102,0.148,0.131
7644,1537.00,573.43,1391,1.765,2686.3,0.153,0.276,0.092,0.061,0.010,0.184,0.224
7645,314.00,565.22,278,1.891,2686.7,0.165,0.156,0.103,0.152,0.071,0.196,0.156
7646,293.00,560.97,290,1.847,2686.9,0.188,0.145,0.091,0.139,0.042,0.200,0.194
7647,962.00,566.38,803,1.853,2687.3,0.171,0.176,0.116,0.126,0.055,0.236,0.121
7648,322.00,557.07,402,1.419,2687.4,0.091,0.130,0.065,0.104,0.013,0.506,0.091
7649,989.00,563.72,696,1.737,2687.5,0.180,0.126,0.081,0.117,0.036,0.342,0.117
7650,1040.00,571.55,1009,1.823,2687.8,0.175,0.097,0.104,0.188,0.026,0.253,0.156
7651,327.00,567.87,364,1.920,2689.5,0.139,0.136,0.122,0.161,0.112,0.179,0.151
7652,725.00,573.42,653,1.317,2689.6,0.065,0.033,0.098,0.109,0.000,0.207,0.489
7653,250.00,567.74,250,0.731,2689.7,0.000,0.000,0.000,0.057,0.000,0.143,0.800
7654,383.00,561.32,339,1.729,2690.2,0.070,0.118,0.073,0.169,0.085,0.180,0.304
7655,742.00,564.47,741,1.406,2690.4,0.000,0.000,0.130,0.261,0.000,0.196,0.413
7656,224.00,555.13,181,1.444,2690.6,0.040,0.059,0.168,0.188,0.020,0.119,0.406
7657,1342.00,563.60,1302,1.498,2690.8,0.024,0.049,0.159,0.293,0.006,0.152,0.317
7658,851.00,561.15,855,1.479,2691.1,0.017,0.017,0.138,0.282,0.000,0.144,0.403
7659,697.00,560.82,664,1.798,2691.6,0.085,0.123,0.137,0.213,0.061,0.187,0.193
7660,213.00,557.04,192,1.785,2692.1,0.052,0.087,0.134,0.239,0.041,0.204,0.242
7661,200.00,557.53,240,1.471,2692.3,0.000,0.069,0.137,0.282,0.000,0.137,0.374
7662,1100.00,564.43,978,1.397,2692.6,0.014,0.072,0.158,0.439,0.000,0.072,0.245
7663,524.00,556.24,517,1.802,2693.1,0.058,0.125,0.131,0.262,0.058,0.155,0.210
7664,441.00,552.32,521,1.590,2693.3,0.048,0.055,0.139,0.279,0.012,0.152,0.315
7665,436.00,553.06,468,1.681,2693.5,0.054,0.093,0.124,0.233,0.023,0.147,0.326
7666,726.00,549.55,733,1.843,2694.2,0.094,0.136,0.139,0.237,0.051,0.179,0.163
7667,340.00,548.12,371,1.714,2694.5,0.046,0.092,0.167,0.301,0.029,0.188,0.176
7668,729.00,551.76,745,1.555,2694.8,0.031,0.105,0.141,0.194,0.010,0.330,0.188
7669,643.00,552.42,567,1.725,2695.1,0.048,0.159,0.193,0.222,0.029,0.217,0.130
7670,225.00,550.23,211,1.718,2695.4,0.059,0.099,0.145,0.237,0.007,0.263,0.191
7671,120.00,547.30,158,1.623,2695.6,0.015,0.105,0.218,0.286,0.000,0.218,0.158
7672,414.00,547.13,433,1.715,2695.9,0.030,0.099,0.233,0.297,0.005,0.178,0.158
7673,134.00,547.07,168,1.780,2696.1,0.095,0.119,0.127,0.246,0.032,0.135,0.246
7674,541.00,546.99,464,1.845,2696.4,0.099,0.163,0.123,0.286,0.049,0.148,0.133
7675,280.00,545.75,351,1.780,2696.7,0.061,0.145,0.263,0.193,0.009,0.158,0.171
7676,538.00,544.16,533,1.897,2697.6,0.124,0.151,0.137,0.195,0.086,0.173,0.133
7677,865.00,548.37,700,1.442,2697.7,0.011,0.333,0.333,0.204,0.000,0.065,0.054
7678,351.00,547.36,431,1.482,2697.9,0.000,0.307,0.356,0.178,0.000,0.069,0.089
7679,786.00,552.13,663,1.867,2698.3,0.081,0.193,0.159,0.203,0.068,0.139,0.156
7680,510.00,550.38,493,1.782,2698.6,0.079,0.174,0.240,0.211,0.025,0.128,0.145
7681,1156.00,561.07,1101,1.757,2698.8,0.073,0.138,0.239,0.229,0.018,0.138,0.165
7682,715.00,563.10,688,1.643,2699.0,0.012,0.310,0.190,0.179,0.024,0.167,0.119
7683,387.00,563.79,370,1.873,2699.5,0.108,0.194,0.168,0.186,0.066,0.147,0.131
7684,961.00,570.88,894,1.778,2699.8,0.091,0.312,0.176,0.108,0.045,0.159,0.108
7685,1227.00,578.33,1042,1.546,2699.9,0.044,0.311,0.178,0.089,0.022,0.144,0.211
7686,833.00,582.02,661,1.864,2700.5,0.106,0.227,0.131,0.207,0.084,0.123,0.121
7687,157.00,580.43,237,1.832,2701.0,0.092,0.167,0.119,0.156,0.034,0.218,0.214
7688,486.00,580.24,517,1.688,2701.2,0.087,0.173,0.154,0.106,0.019,0.240,0.221
7689,207.00,579.96,149,1.889,2701.5,0.099,0.235,0.155,0.103,0.070,0.183,0.155
7690,661.00,584.53,701,1.821,2701.7,0.086,0.065,0.204,0.108,0.065,0.258,0.215
7691,179.00,582.86,236,1.727,2701.9,0.089,0.122,0.222,0.133,0.022,0.189,0.222
7692,62.00,577.96,93,1.887,2702.1,0.101,0.116,0.196,0.116,0.063,0.212,0.196
7693,1081.00,585.37,1009,1.850,2702.3,0.115,0.149,0.184,0.184,0.046,0.161,0.161
7694,797.00,585.02,663,1.923,2702.7,0.136,0.162,0.107,0.154,0.121,0.184,0.136
7695,522.00,585.10,479,1.916,2703.3,0.108,0.159,0.187,0.136,0.092,0.192,0.126
7696,406.00,583.42,486,1.899,2703.8,0.129,0.145,0.175,0.129,0.086,0.183,0.153
7697,393.00,584.90,431,1.791,2704.0,0.082,0.165,0.186,0.082,0.021,0.258,0.206
7698,539.00,587.67,492,1.909,2704.3,0.078,0.170,0.189,0.136,0.102,0.199,0.126
7699,489.00,587.60,367,1.908,2704.7,0.110,0.186,0.205,0.103,0.103,0.171,0.122
7700,1297.00,587.71,1149,1.841,2705.0,0.120,0.198,0.204,0.096,0.096,0.156,0.132
7701,42.00,583.99,74,1.865,2705.3,0.182,0.234,0.177,0.068,0.047,0.151,0.141
7702,175.00,582.11,255,1.840,2705.6,0.093,0.157,0.198,0.076,0.047,0.134,0.297
7703,587.00,576.05,478,1.855,2705.9,0.127,0.159,0.265,0.106,0.058,0.138,0.148
7704,590.00,578.40,488,1.879,2706.1,0.150,0.163,0.200,0.062,0.131,0.181,0.113
7705,737.00,573.01,731,1.901,2706.6,0.152,0.199,0.165,0.084,0.084,0.143,0.174
7706,1122.00,571.56,1157,1.880,2707.0,0.252,0.163,0.134,0.110,0.073,0.167,0.102
7707,793.00,572.12,441,1.700,2707.2,0.279,0.135,0.153,0.117,0.045,0.225,0.045
7708,671.00,574.14,674,1.862,2707.4,0.203,0.190,0.165,0.095,0.044,0.215,0.089
7709,208.00,572.51,271,1.904,2707.8,0.110,0.232,0.171,0.122,0.098,0.138,0.130
7710,1161.00,575.46,908,1.889,2708.1,0.159,0.159,0.172,0.140,0.115,0.172,0.083
7711,758.00,573.94,798,1.924,2708.6,0.184,0.206,0.142,0.110,0.099,0.136,0.123
7712,1094.00,581.76,1117,1.821,2708.8,0.218,0.143,0.160,0.151,0.076,0.134,0.118
7713,353.00,585.29,421,1.895,2709.2,0.196,0.183,0.200,0.081,0.072,0.128,0.140
7714,1575.00,597.76,1504,1.886,2709.5,0.192,0.188,0.145,0.090,0.110,0.161,0.114
7715,492.00,594.77,387,1.876,2710.0,0.214,0.199,0.156,0.087,0.105,0.127,0.112
7716,283.00,593.55,242,1.917,2710.5,0.157,0.178,0.148,0.120,0.117,0.135,0.145
7717,1659.00,603.03,1057,1.787,2710.6,0.333,0.145,0.094,0.120,0.094,0.154,0.060
7718,592.00,608.95,591,1.856,2711.0,0.154,0.132,0.162,0.101,0.158,0.184,0.110
7719,818.00,612.96,759,1.900,2711.4,0.184,0.152,0.174,0.077,0.142,0.187,0.084
7720,1447.00,622.05,1055,1.761,2711.7,0.163,0.148,0.141,0.067,0.163,0.259,0.059
7721,894.00,624.01,728,1.870,2712.1,0.163,0.135,0.169,0.056,0.169,0.219,0.088
7722,549.00,621.30,330,1.725,2712.4,0.218,0.207,0.213,0.043,0.144,0.112,0.064
7723,467.00,620.04,437,1.829,2712.8,0.201,0.097,0.305,0.078,0.145,0.082,0.093
7724,629.00,624.83,697,1.774,2713.0,0.357,0.107,0.186,0.029,0.114,0.100,0.107
7725,1134.00,626.48,1050,1.609,2713.2,0.436,0.149,0.085,0.043,0.138,0.053,0.096
7726,732.00,628.06,567,1.864,2713.5,0.220,0.164,0.177,0.060,0.129,0.155,0.095
7727,944.00,627.41,879,1.866,2713.9,0.263,0.135,0.190,0.040,0.124,0.146,0.102
7728,1898.00,641.20,1495,1.618,2714.1,0.336,0.096,0.128,0.088,0.176,0.104,0.072
7729,1215.00,651.48,844,1.773,2714.4,0.225,0.150,0.145,0.064,0.150,0.168,0.098
7730,767.00,652.83,797,1.865,2714.8,0.216,0.090,0.194,0.076,0.115,0.169,0.140
7731,910.00,656.94,704,1.904,2715.6,0.194,0.150,0.141,0.109,0.097,0.177,0.131
7732,1085.00,662.50,1037,1.915,2717.0,0.156,0.162,0.144,0.110,0.127,0.187,0.113
7733,371.00,663.28,406,1.893,2717.3,0.158,0.089,0.113,0.133,0.153,0.207,0.148
7734,1362.00,673.68,953,1.573,2717.4,0.200,0.167,0.033,0.100,0.267,0.111,0.122
7735,719.00,671.76,631,1.851,2717.8,0.205,0.260,0.055,0.070,0.140,0.115,0.155
7736,610.00,669.75,397,1.464,2717.9,0.206,0.458,0.009,0.037,0.131,0.056,0.103
7737,364.00,668.62,444,1.882,2718.3,0.182,0.209,0.120,0.093,0.151,0.098,0.147
7738,327.00,665.49,364,1.838,2718.6,0.192,0.144,0.096,0.058,0.221,0.072,0.216
7739,277.00,659.13,257,1.925,2719.2,0.153,0.182,0.097,0.116,0.167,0.134,0.151
7740,553.00,660.54,550,1.720,2719.3,0.324,0.176,0.015,0.132,0.118,0.059,0.176
7741,849.00,667.03,689,1.874,2719.5,0.188,0.180,0.078,0.148,0.141,0.102,0.164
7742,518.00,666.96,552,1.916,2719.9,0.171,0.175,0.093,0.202,0.109,0.086,0.163
7743,414.00,664.14,367,1.932,2720.4,0.159,0.142,0.127,0.182,0.176,0.110,0.104
7744,1207.00,660.84,1192,1.865,2720.6,0.160,0.104,0.123,0.160,0.198,0.104,0.151
7745,426.00,661.96,506,1.930,2721.4,0.145,0.119,0.149,0.171,0.181,0.113,0.122
7746,675.00,665.78,630,1.929,2722.3,0.137,0.135,0.167,0.157,0.135,0.167,0.102
